seasonID,team,date,home,opponent,win,offRtg,defRtg,netRtg,pace,ptsPerScoringAttempt,ftPercent,2PtPercent,3PtPercent,offRebPercent,defRebPercent,assistPercent,blockPercent,simpleRPI,margin,ptsScored,ptsAllowed,team,home,pointsScored,fieldGoalMade,fieldGoalAttempt,fieldGoalPercent,threePointMade,threePointAttempt,threePointPercent,freeThrowMade,freeThrowAttempt,freeThrowPercent,offensiveRebound,defensiveRebound,totalRebound,assist,turnover,steal,block,personalFoul,team,home,pointsScored,fieldGoalMade,fieldGoalAttempt,fieldGoalPercent,threePointMade,threePointAttempt,threePointPercent,freeThrowMade,freeThrowAttempt,freeThrowPercent,offensiveRebound,defensiveRebound,totalRebound,assist,turnover,steal,block,personalFoul
1,Nebraska,1/24/16,0,Michigan ,1,121,104.4,16.6,77.2,1.16,72,57.4,33.3,42.1,63.4,55.9,10.5,47,12,93,81,Nebraska,0,66,25,59,0.423728814,6,15,0.4,11,14,0.785714286,7,24,31,15,18,4,4,14,Michigan,1,82,30,62,0.483870968,7,18,0.388888889,14,18,0.777777778,8,22,30,17,14,7,2,16
1,Nebraska,1/30/16,0,Rutgers ,0,79.6,94.2,-14.6,70.2,1.07,100,51.4,33.3,7.4,83.3,43.5,4.3,53,-10,56,66,Nebraska,0,66,25,59,0.423728814,6,15,0.4,11,14,0.785714286,7,24,31,15,18,4,4,14,Rutgers,1,64,25,56,0.446428571,3,11,0.272727273,10,14,0.714285714,8,25,32,15,11,6,6,14
1,Nebraska,2/7/16,0,Indiana ,0,62.4,79.5,-17.1,74.8,0.79,71.4,41.9,15.4,27,63.3,60,14.3,49,-12,47,59,Nebraska,0,66,25,59,0.423728814,6,15,0.4,11,14,0.785714286,7,24,31,15,18,4,4,14,Indiana,1,73,25,58,0.431034483,6,18,0.333333333,18,24,0.75,8,26,34,16,12,7,3,17
1,Nebraska,2/11/16,0,Minnesota ,0,87.9,132.5,-44.6,83,0.88,70.6,36.4,35,26.9,52.5,81.5,9.1,73,-37,73,110,Nebraska,0,66,25,59,0.423728814,6,15,0.4,11,14,0.785714286,7,24,31,15,18,4,4,14,Minnesota,1,89,34,71,0.478873239,9,21,0.428571429,13,17,0.764705882,11,24,36,16,12,6,3,17
1,Nebraska,3/3/16,0,Rutgers ,0,98.8,102.8,-3.9,64,1.11,80,36.8,64.3,25,59.5,73.9,3.4,53,-3,63,66,Nebraska,0,66,25,59,0.423728814,6,15,0.4,11,14,0.785714286,7,24,31,15,18,4,4,14,Rutgers,1,64,25,56,0.446428571,3,11,0.272727273,10,14,0.714285714,8,25,32,15,11,6,6,14
4,Minnesota,12/31/18,0,Michigan ,0,79.5,100,-20.5,75.8,0.94,65,44,25,33.3,55.3,47.8,5.3,46,-16,60,76,Minnesota,0,64,23,54,0.425925926,4,12,0.333333333,15,20,0.75,9,23,32,11,16,7,3,17,Michigan,1,73,27,58,0.465517241,5,12,0.416666667,15,20,0.75,11,22,33,13,17,7,3,15
4,Minnesota,1/9/19,0,Michigan St. ,0,90.6,116.7,-26.1,74.4,1.06,89.5,54.5,9.1,25,70,36,8.2,38,-18,68,86,Minnesota,0,64,23,54,0.425925926,4,12,0.333333333,15,20,0.75,9,23,32,11,16,7,3,17,Michigan St.,1,75,27,60,0.45,6,18,0.333333333,16,20,0.8,11,25,36,19,12,7,4,19
4,Minnesota,1/17/19,0,Wisconsin ,1,110.7,71.5,39.3,70.2,1.16,72.7,46.8,60,31,77.8,64.3,9.3,163,28,78,50,Minnesota,0,64,23,54,0.425925926,4,12,0.333333333,15,20,0.75,9,23,32,11,16,7,3,17,Wisconsin,1,66,24,55,0.436363636,4,12,0.333333333,15,23,0.652173913,9,22,31,13,15,8,6,15
4,Minnesota,1/20/19,0,Nebraska ,0,90.6,96.1,-5.5,64.2,0.88,65.2,40,22.2,51.4,80,45,0,81,-6,57,63,Minnesota,0,64,23,54,0.425925926,4,12,0.333333333,15,20,0.75,9,23,32,11,16,7,3,17,Nebraska,1,66,22,57,0.385964912,7,20,0.35,14,20,0.7,8,23,31,13,14,7,7,17
4,Minnesota,2/6/19,0,Indiana ,1,93.8,89.1,4.7,68.9,0.95,71.4,36.6,35.7,30.8,71.1,40,11.9,39,4,65,61,Minnesota,0,64,23,54,0.425925926,4,12,0.333333333,15,20,0.75,9,23,32,11,16,7,3,17,Indiana,1,68,24,58,0.413793103,6,16,0.375,15,21,0.714285714,9,25,34,12,14,6,3,18
4,Minnesota,2/14/19,0,Purdue ,1,101.7,71.1,30.6,63.6,1.1,60.9,48.8,60,48.1,69.7,37.5,9.8,74,20,65,45,Minnesota,0,64,23,54,0.425925926,4,12,0.333333333,15,20,0.75,9,23,32,11,16,7,3,17,Purdue,1,61,22,52,0.423076923,6,15,0.4,11,15,0.733333333,8,22,30,14,14,6,6,14
4,Minnesota,2/21/19,0,Maryland ,0,100.7,100.4,0.2,69.6,1.05,61.1,51.3,33.3,39.5,65.9,42.3,2,17,-2,69,71,Minnesota,0,64,23,54,0.425925926,4,12,0.333333333,15,20,0.75,9,23,32,11,16,7,3,17,Maryland,1,75,27,60,0.45,7,16,0.4375,14,18,0.777777778,10,26,36,16,12,6,5,16
4,Minnesota,2/28/19,0,Rutgers ,0,82.3,89.5,-7.1,66.3,1.03,81.2,33.3,46.7,23.3,61.8,58.8,5,31,-6,54,60,Minnesota,0,64,23,54,0.425925926,4,12,0.333333333,15,20,0.75,9,23,32,11,16,7,3,17,Rutgers,1,64,23,56,0.410714286,5,16,0.3125,13,17,0.764705882,10,24,34,14,15,11,6,19
4,Minnesota,3/7/19,0,Indiana ,0,81.6,92.9,-11.3,71.1,0.8,100,38.8,6.7,34.1,76.7,45,15.8,39,-8,58,66,Minnesota,0,64,23,54,0.425925926,4,12,0.333333333,15,20,0.75,9,23,32,11,16,7,3,17,Indiana,1,68,24,58,0.413793103,6,16,0.375,15,21,0.714285714,9,25,34,12,14,6,3,18
3,Minnesota,1/13/18,0,Rutgers ,0,85.8,98.9,-13,72.2,0.93,83.3,27.5,40.7,37.5,73.3,63.6,5.8,34,-10,70,80,Minnesota,0,83,30,70,0.428571429,9,24,0.375,14,19,0.736842105,12,26,38,15,11,8,3,18,Rutgers,1,61,23,58,0.396551724,5,15,0.333333333,10,15,0.666666667,13,18,31,12,14,12,6,16
3,Minnesota,1/31/18,0,Wisconsin ,1,95.6,82.7,12.9,74,0.97,55.6,40,41.7,28.6,65,57.1,8,187,10,71,61,Minnesota,0,83,30,70,0.428571429,9,24,0.375,14,19,0.736842105,12,26,38,15,11,8,3,18,Wisconsin,1,55,21,52,0.403846154,5,15,0.333333333,8,12,0.666666667,7,22,30,12,16,5,3,13
3,Minnesota,2/4/18,0,Iowa ,0,107.7,115.5,-7.7,78.8,1.06,66.7,45.6,50,35,65.1,9.4,0,22,-8,84,92,Minnesota,0,83,30,70,0.428571429,9,24,0.375,14,19,0.736842105,12,26,38,15,11,8,3,18,Iowa,1,83,31,62,0.5,5,14,0.357142857,17,21,0.80952381,9,28,37,22,15,7,5,14
3,Minnesota,2/8/18,0,Purdue ,1,114.7,108.4,6.4,68.1,0.99,76.2,42.2,33.3,47.6,71,63,10.9,48,4,78,74,Minnesota,0,83,30,70,0.428571429,9,24,0.375,14,19,0.736842105,12,26,38,15,11,8,3,18,Purdue,1,63,24,54,0.444444444,5,14,0.357142857,12,16,0.75,10,23,32,16,13,6,5,11
3,Minnesota,2/25/18,0,Illinois ,1,105.6,92.9,12.7,80.1,0.97,76.9,42.9,24.2,39.6,82.9,52.2,13.6,216,9,84,75,Minnesota,0,83,30,70,0.428571429,9,24,0.375,14,19,0.736842105,12,26,38,15,11,8,3,18,Illinois,1,65,25,63,0.396825397,7,21,0.333333333,9,12,0.75,10,20,30,12,13,6,4,19
3,Minnesota,3/2/18,0,Iowa ,1,109,105.4,3.6,83.5,1.02,66.7,55.1,25.8,27.1,77.8,40,4,22,1,90,89,Minnesota,0,83,30,70,0.428571429,9,24,0.375,14,19,0.736842105,12,26,38,15,11,8,3,18,Iowa,1,83,31,62,0.5,5,14,0.357142857,17,21,0.80952381,9,28,37,22,15,7,5,14
2,Minnesota,1/4/17,0,Indiana ,0,80.1,104.6,-24.5,76,0.88,70.8,44.7,8.3,38.5,66.7,45.5,8,49,-16,62,78,Minnesota,0,67,23,64,0.359375,6,17,0.352941176,15,20,0.75,13,24,37,12,17,7,4,16,Indiana,1,71,26,63,0.412698413,6,18,0.333333333,14,19,0.736842105,10,23,33,17,11,7,2,16
2,Minnesota,1/21/17,0,Iowa ,0,90.7,110,-19.4,72.2,0.93,83.3,36.2,41.2,22,75.8,54.2,7.1,45,-15,65,80,Minnesota,0,67,23,64,0.359375,6,17,0.352941176,15,20,0.75,13,24,37,12,17,7,4,16,Iowa,1,76,28,59,0.474576271,6,19,0.315789474,15,20,0.75,10,26,36,18,15,6,3,13
2,Minnesota,2/4/17,0,Nebraska ,1,105,92.3,12.7,66.4,0.98,81.8,46.4,31.6,38.6,63,28.1,6.5,157,10,79,69,Minnesota,0,67,23,64,0.359375,6,17,0.352941176,15,20,0.75,13,24,37,12,17,7,4,16,Nebraska,1,59,22,57,0.385964912,6,19,0.315789474,9,15,0.6,10,21,30,14,15,7,2,16
2,Minnesota,2/16/17,0,Michigan St. ,0,89.4,110.1,-20.7,77.2,0.89,75,38.3,20,33.3,77.4,52.4,6.1,48,-16,69,85,Minnesota,0,67,23,64,0.359375,6,17,0.352941176,15,20,0.75,13,24,37,12,17,7,4,16,Michigan St.,1,78,29,64,0.453125,8,25,0.32,11,15,0.733333333,11,27,38,22,14,6,4,22
2,Minnesota,2/26/17,0,Maryland ,0,75.6,117.9,-42.3,79.1,0.8,79.2,30.8,25,31.9,51.7,31.6,4.7,15,-33,60,93,Minnesota,0,67,23,64,0.359375,6,17,0.352941176,15,20,0.75,13,24,37,12,17,7,4,16,Maryland,1,89,33,64,0.515625,7,18,0.388888889,16,22,0.727272727,14,28,41,20,17,10,5,14
2,Minnesota,3/3/17,0,Maryland ,0,107.9,125.8,-17.9,73.6,1.08,80,44,47.1,48.7,53.1,40,10.9,15,-12,80,92,Minnesota,0,67,23,64,0.359375,6,17,0.352941176,15,20,0.75,13,24,37,12,17,7,4,16,Maryland,1,89,33,64,0.515625,7,18,0.388888889,16,22,0.727272727,14,28,41,20,17,10,5,14
1,Minnesota,12/31/15,0,Rutgers ,0,77.6,91.8,-14.3,71.4,0.81,50,33.3,33.3,33.3,73.8,59.1,0,53,-11,55,66,Minnesota,0,81,30,72,0.416666667,9,27,0.333333333,12,15,0.8,11,25,36,15,14,7,2,20,Rutgers,1,64,25,56,0.446428571,3,11,0.272727273,10,14,0.714285714,8,25,32,15,11,6,6,14
1,Minnesota,1/7/16,0,Illinois ,1,130.5,93.4,37.1,80.8,1.27,81.8,51.3,48.7,37.8,75,59,6.5,151,31,106,75,Minnesota,0,81,30,72,0.416666667,9,27,0.333333333,12,15,0.8,11,25,36,15,14,7,2,20,Illinois,1,62,23,64,0.359375,7,24,0.291666667,9,13,0.692307692,8,23,31,11,13,5,4,18
1,Minnesota,1/14/16,0,Purdue ,0,88.8,104.9,-16.1,80.6,0.93,76.5,47.8,21.7,32.5,63.8,63,4.1,65,-12,72,84,Minnesota,0,81,30,72,0.416666667,9,27,0.333333333,12,15,0.8,11,25,36,15,14,7,2,20,Purdue,1,70,26,59,0.440677966,5,13,0.384615385,15,21,0.714285714,11,22,33,17,14,10,6,16
1,Minnesota,1/23/16,0,Wisconsin ,1,112.6,106.1,6.5,73.6,0.99,75,49.1,27.3,53.5,52.2,48.5,2,177,7,84,77,Minnesota,0,81,30,72,0.416666667,9,27,0.333333333,12,15,0.8,11,25,36,15,14,7,2,20,Wisconsin,1,58,23,59,0.389830508,6,17,0.352941176,7,12,0.583333333,7,14,21,11,11,6,2,11
1,Minnesota,1/31/16,0,Michigan ,0,91.7,112.6,-20.8,82.3,0.9,66.7,48,25,34.7,67.6,43.8,7.1,47,-16,76,92,Minnesota,0,81,30,72,0.416666667,9,27,0.333333333,12,15,0.8,11,25,36,15,14,7,2,20,Michigan,1,82,30,62,0.483870968,7,18,0.388888889,14,18,0.777777778,8,22,30,17,14,7,2,16
1,Minnesota,2/18/16,0,Indiana ,0,92,104.6,-12.5,87.4,1.04,66.7,52,23.1,10.8,78,31,0,49,-14,79,93,Minnesota,0,81,30,72,0.416666667,9,27,0.333333333,12,15,0.8,11,25,36,15,14,7,2,20,Indiana,1,73,25,58,0.431034483,6,18,0.333333333,18,24,0.75,8,26,34,16,12,7,3,17
1,Minnesota,2/28/16,0,Maryland ,0,89.8,126.9,-37,86.2,1.02,83.3,42.4,35.1,11.6,54.5,48.1,3.3,9,-33,77,110,Minnesota,0,81,30,72,0.416666667,9,27,0.333333333,12,15,0.8,11,25,36,15,14,7,2,20,Maryland,1,84,32,65,0.492307692,7,16,0.4375,13,17,0.764705882,13,28,41,19,16,7,4,14
4,Michigan St.,1/6/19,0,Indiana ,0,92.4,97.8,-5.4,69.4,0.98,44.4,50,30.8,25.7,71.9,35.7,16.7,39,-4,64,68,Michigan St.,0,65,23,61,0.37704918,6,19,0.315789474,11,17,0.647058824,10,22,31,12,15,7,4,20,Indiana,1,68,24,58,0.413793103,6,16,0.375,15,21,0.714285714,9,25,34,12,14,6,3,18
4,Michigan St.,1/14/19,0,Ohio St. ,0,75.4,90.1,-14.7,72.5,0.75,56.5,31.2,28.6,34.7,70.3,47.4,16.7,89,-10,55,65,Michigan St.,0,65,23,61,0.37704918,6,19,0.315789474,11,17,0.647058824,10,22,31,12,15,7,4,20,Ohio St.,1,64,21,51,0.411764706,6,17,0.352941176,17,24,0.708333333,8,23,30,11,17,8,2,18
4,Michigan St.,1/20/19,0,Rutgers ,0,85.3,104.8,-19.5,72.6,0.92,75,34.8,43.8,30,74.1,60.9,5.1,31,-14,62,76,Michigan St.,0,65,23,61,0.37704918,6,19,0.315789474,11,17,0.647058824,10,22,31,12,15,7,4,20,Rutgers,1,64,23,56,0.410714286,5,16,0.3125,13,17,0.764705882,10,24,34,14,15,11,6,19
4,Michigan St.,1/27/19,0,Michigan ,1,104.1,98.5,5.5,74,1.15,76.2,45.2,42.3,20.6,67.5,72,1.8,46,4,77,73,Michigan St.,0,65,23,61,0.37704918,6,19,0.315789474,11,17,0.647058824,10,22,31,12,15,7,4,20,Michigan,1,73,27,58,0.465517241,5,12,0.416666667,15,20,0.75,11,22,33,13,17,7,3,15
4,Michigan St.,2/7/19,0,Iowa ,0,89.7,110.3,-20.6,79,0.93,53.8,42.6,34.8,23.4,76.5,50,10,9,-15,71,86,Michigan St.,0,65,23,61,0.37704918,6,19,0.315789474,11,17,0.647058824,10,22,31,12,15,7,4,20,Iowa,1,78,30,58,0.517241379,4,14,0.285714286,14,18,0.777777778,7,26,33,22,12,6,4,13
4,Michigan St.,2/14/19,0,Wisconsin ,0,82.2,107.2,-25,74.6,0.81,77.3,33.3,23.8,35.4,68.6,40,8.9,163,-17,62,79,Michigan St.,0,65,23,61,0.37704918,6,19,0.315789474,11,17,0.647058824,10,22,31,12,15,7,4,20,Wisconsin,1,66,24,55,0.436363636,4,12,0.333333333,15,23,0.652173913,9,22,31,13,15,8,6,15
4,Michigan St.,2/17/19,0,Nebraska ,0,90.8,105.7,-15,78.3,1.01,100,52.5,24,39.5,75,29.6,13.3,81,-11,71,82,Michigan St.,0,65,23,61,0.37704918,6,19,0.315789474,11,17,0.647058824,10,22,31,12,15,7,4,20,Nebraska,1,66,22,57,0.385964912,7,20,0.35,14,20,0.7,8,23,31,13,14,7,7,17
4,Michigan St.,3/3/19,0,Minnesota ,0,96.3,124.2,-28,65.3,0.95,81.8,39.5,27.8,36.1,51.5,60,7,85,-18,63,81,Michigan St.,0,65,23,61,0.37704918,6,19,0.315789474,11,17,0.647058824,10,22,31,12,15,7,4,20,Minnesota,1,68,24,62,0.387096774,6,18,0.333333333,15,21,0.714285714,14,22,36,14,13,6,3,15
4,Michigan St.,3/8/19,0,Maryland ,0,78.1,102.2,-24.2,70.3,0.76,68.2,31.8,22.2,29.2,62.1,55.6,5.1,17,-16,55,71,Michigan St.,0,65,23,61,0.37704918,6,19,0.315789474,11,17,0.647058824,10,22,31,12,15,7,4,20,Maryland,1,75,27,60,0.45,7,16,0.4375,14,18,0.777777778,10,26,36,16,12,6,5,16
3,Michigan St.,12/28/17,0,Indiana ,1,108.3,71.1,37.2,63.8,1.14,75,56.8,33.3,31,77.5,41.4,12.1,29,22,68,46,Michigan St.,0,68,26,61,0.426229508,6,17,0.352941176,10,13,0.769230769,9,25,34,16,15,6,3,19,Indiana,1,67,24,52,0.461538462,6,17,0.352941176,14,18,0.777777778,6,22,29,12,15,7,5,16
3,Michigan St.,1/7/18,0,Minnesota ,0,95.1,102.2,-7.1,81.1,1.1,85.7,53.7,26.3,35.3,65.9,70.4,3.9,39,-6,77,83,Michigan St.,0,68,26,61,0.426229508,6,17,0.352941176,10,13,0.769230769,9,25,34,16,15,6,3,19,Minnesota,1,85,30,71,0.422535211,8,22,0.363636364,17,23,0.739130435,13,25,38,17,12,10,3,17
3,Michigan St.,1/11/18,0,Maryland ,1,105.7,84.9,20.7,78.8,1.1,81.2,46.7,40.9,31.6,59.1,73.3,12.2,18,14,82,68,Michigan St.,0,68,26,61,0.426229508,6,17,0.352941176,10,13,0.769230769,9,25,34,16,15,6,3,19,Maryland,1,81,31,67,0.462686567,8,17,0.470588235,13,19,0.684210526,15,26,40,17,12,8,4,14
3,Michigan St.,1/16/18,0,Illinois ,1,104,83.3,20.7,65.2,1.01,68.2,52.3,16.7,42.4,60.5,64,7.7,216,12,67,55,Michigan St.,0,68,26,61,0.426229508,6,17,0.352941176,10,13,0.769230769,9,25,34,16,15,6,3,19,Illinois,1,65,25,63,0.396825397,7,21,0.333333333,9,12,0.75,10,20,30,12,13,6,4,19
3,Michigan St.,1/23/18,0,Michigan ,0,77.5,116.3,-38.7,62.8,0.76,100,32.5,28.6,31.6,64.5,63.2,4.9,30,-26,48,74,Michigan St.,0,68,26,61,0.426229508,6,17,0.352941176,10,13,0.769230769,9,25,34,16,15,6,3,19,Michigan,1,81,30,60,0.5,10,18,0.555555556,13,16,0.8125,12,26,37,18,14,7,3,15
3,Michigan St.,2/24/18,0,Purdue ,1,112.3,96.4,15.9,71.8,1.14,78.9,47.9,46.7,33.3,68.6,53.3,8.7,48,14,82,68,Michigan St.,0,68,26,61,0.426229508,6,17,0.352941176,10,13,0.769230769,9,25,34,16,15,6,3,19,Purdue,1,63,24,54,0.444444444,5,14,0.357142857,12,16,0.75,10,23,32,16,13,6,5,11
3,Michigan St.,3/1/18,0,Indiana ,0,112,107.7,4.3,66.8,1.09,75,48.6,40,33.3,78.7,48.8,21.9,29,-2,109,111,Michigan St.,0,68,26,61,0.426229508,6,17,0.352941176,10,13,0.769230769,9,25,34,16,15,6,3,19,Indiana,1,67,24,52,0.461538462,6,17,0.352941176,14,18,0.777777778,6,22,29,12,15,7,5,16
2,Michigan St.,1/4/17,0,Purdue ,0,79,95.7,-16.7,68.7,0.8,57.1,44.2,19,47.5,75.7,65.2,4.5,43,-12,54,66,Michigan St.,0,74,28,62,0.451612903,8,21,0.380952381,11,14,0.785714286,11,25,36,17,16,7,4,20,Purdue,1,67,26,60,0.433333333,3,15,0.2,12,18,0.666666667,11,23,34,17,15,10,5,14
2,Michigan St.,1/14/17,0,Rutgers ,0,87,95.3,-8.3,65.8,1.01,78.6,50,28,28.1,70.6,85,10.5,198,-4,58,62,Michigan St.,0,74,28,62,0.451612903,8,21,0.380952381,11,14,0.785714286,11,25,36,17,16,7,4,20,Rutgers,1,53,21,57,0.368421053,6,16,0.375,6,9,0.666666667,10,20,30,14,15,10,4,16
2,Michigan St.,1/17/17,0,Northwestern ,0,93.8,109.5,-15.7,69.4,1.08,85.7,38.2,47.8,26.5,64.9,54.2,8.1,64,-11,65,76,Michigan St.,0,74,28,62,0.451612903,8,21,0.380952381,11,14,0.785714286,11,25,36,17,16,7,4,20,Northwestern,1,71,25,59,0.423728814,6,17,0.352941176,15,19,0.789473684,8,25,33,17,15,8,4,16
2,Michigan St.,1/25/17,0,Wisconsin ,1,109.8,78.1,31.7,73.4,1.18,100,51.2,42.9,35.5,70.7,64.5,7.5,197,24,81,57,Michigan St.,0,74,28,62,0.451612903,8,21,0.380952381,11,14,0.785714286,11,25,36,17,16,7,4,20,Wisconsin,1,62,23,58,0.396551724,7,17,0.411764706,9,15,0.6,11,27,37,13,17,3,5,16
2,Michigan St.,1/30/17,0,Minnesota ,1,116.7,94.1,22.7,79.2,1.14,69.7,51,40,42.9,73.2,50,4.3,55,19,93,74,Michigan St.,0,74,28,62,0.451612903,8,21,0.380952381,11,14,0.785714286,11,25,36,17,16,7,4,20,Minnesota,1,74,25,62,0.403225806,6,21,0.285714286,18,24,0.75,12,25,37,14,14,7,3,17
2,Michigan St.,2/9/17,0,Iowa ,0,97.6,103,-5.4,75.3,0.99,68.4,40,40,30.6,79.4,40,7.9,45,-4,83,87,Michigan St.,0,74,28,62,0.451612903,8,21,0.380952381,11,14,0.785714286,11,25,36,17,16,7,4,20,Iowa,1,76,28,59,0.474576271,6,19,0.315789474,15,20,0.75,10,26,36,18,15,6,3,13
2,Michigan St.,2/26/17,0,Nebraska ,0,98.4,101,-2.6,66.9,1,76.9,34.1,44.4,22.7,68.9,73.1,4.5,157,-2,74,76,Michigan St.,0,74,28,62,0.451612903,8,21,0.380952381,11,14,0.785714286,11,25,36,17,16,7,4,20,Nebraska,1,59,22,57,0.385964912,6,19,0.315789474,9,15,0.6,10,21,30,14,15,7,2,16
2,Michigan St.,3/2/17,0,Wisconsin ,1,98.4,88.6,9.8,71.1,0.96,73.3,39.6,38.9,42.9,73.7,50,6.5,197,7,70,63,Michigan St.,0,74,28,62,0.451612903,8,21,0.380952381,11,14,0.785714286,11,25,36,17,16,7,4,20,Wisconsin,1,62,23,58,0.396551724,7,17,0.411764706,9,15,0.6,11,27,37,13,17,3,5,16
2,Michigan St.,3/4/17,0,Maryland ,0,122.3,136.3,-14,73,1.29,90,62.9,41.4,32.3,56.7,67.6,12.5,15,-11,89,100,Michigan St.,0,74,28,62,0.451612903,8,21,0.380952381,11,14,0.785714286,11,25,36,17,16,7,4,20,Maryland,1,89,33,64,0.515625,7,18,0.388888889,16,22,0.727272727,14,28,41,20,17,10,5,14
4,Wisconsin,12/28/18,0,Minnesota ,0,77.8,100.9,-23.1,72.7,0.8,42.9,35.6,33.3,40.9,57.4,47.6,11.5,85,-18,56,74,Wisconsin,0,60,22,60,0.366666667,5,15,0.333333333,11,19,0.578947368,10,24,34,13,14,7,4,18,Minnesota,1,68,24,62,0.387096774,6,18,0.333333333,15,21,0.714285714,14,22,36,14,13,6,3,15
4,Wisconsin,1/3/19,0,Penn St. ,0,84.4,97.4,-13,74.3,0.86,70.4,38.3,20,34.9,62.2,57.1,10.6,125,-7,64,71,Wisconsin,0,60,22,60,0.366666667,5,15,0.333333333,11,19,0.578947368,10,24,34,13,14,7,4,18,Penn St.,1,66,23,63,0.365079365,6,19,0.315789474,13,19,0.684210526,10,19,29,11,11,9,3,17
4,Wisconsin,1/7/19,0,Iowa ,0,76,101.8,-25.8,70.1,0.82,16.7,44.7,25,30,77.8,45.8,0,9,-18,53,71,Wisconsin,0,60,22,60,0.366666667,5,15,0.333333333,11,19,0.578947368,10,24,34,13,14,7,4,18,Iowa,1,78,30,58,0.517241379,4,14,0.285714286,14,18,0.777777778,7,26,33,22,12,6,4,13
4,Wisconsin,1/31/19,0,Maryland ,0,76.8,105.4,-28.6,72.7,0.84,72.7,38.5,27.3,24.4,65.6,69.6,6.4,17,-18,57,75,Wisconsin,0,60,22,60,0.366666667,5,15,0.333333333,11,19,0.578947368,10,24,34,13,14,7,4,18,Maryland,1,75,27,60,0.45,7,16,0.4375,14,18,0.777777778,10,26,36,16,12,6,5,16
4,Wisconsin,2/10/19,0,Illinois ,0,98.7,112,-13.3,69.3,0.95,52.2,45.8,30.8,31,67.6,57.7,9.5,192,-10,68,78,Wisconsin,0,60,22,60,0.366666667,5,15,0.333333333,11,19,0.578947368,10,24,34,13,14,7,4,18,Illinois,1,65,25,61,0.409836066,7,24,0.291666667,9,11,0.818181818,8,20,28,13,11,5,4,18
4,Wisconsin,2/17/19,0,Ohio St. ,0,100,101.8,-1.8,68.4,1.05,68.4,47.2,35,20,73.3,70.8,3.4,89,-2,68,70,Wisconsin,0,60,22,60,0.366666667,5,15,0.333333333,11,19,0.578947368,10,24,34,13,14,7,4,18,Ohio St.,1,64,21,51,0.411764706,6,17,0.352941176,17,24,0.708333333,8,23,30,11,17,8,2,18
4,Wisconsin,2/25/19,0,Rutgers ,0,70.3,95.8,-25.5,95.3,0.89,62.5,43.2,18.2,22.2,62.9,50,14,31,-20,53,73,Wisconsin,0,60,22,60,0.366666667,5,15,0.333333333,11,19,0.578947368,10,24,34,13,14,7,4,18,Rutgers,1,64,23,56,0.410714286,5,16,0.3125,13,17,0.764705882,10,24,34,14,15,11,6,19
4,Wisconsin,3/3/19,0,Michigan ,0,64.3,79.6,-15.3,75.2,0.81,63.6,35.7,30.8,29.4,77.1,36.8,12.2,46,-10,49,59,Wisconsin,0,60,22,60,0.366666667,5,15,0.333333333,11,19,0.578947368,10,24,34,13,14,7,4,18,Michigan,1,73,27,58,0.465517241,5,12,0.416666667,15,20,0.75,11,22,33,13,17,7,3,15
4,Wisconsin,3/6/19,0,Penn St. ,1,93,81.8,11.2,70.2,0.9,56.5,43.4,25,32.6,79.5,68,13.9,125,8,65,57,Wisconsin,0,60,22,60,0.366666667,5,15,0.333333333,11,19,0.578947368,10,24,34,13,14,7,4,18,Penn St.,1,66,23,63,0.365079365,6,19,0.315789474,13,19,0.684210526,10,19,29,11,11,9,3,17
4,Wisconsin,3/7/19,0,Ohio St. ,1,114.2,94.7,19.5,65.6,1.06,78.3,26.8,64.7,25.6,65.1,72.7,8.3,89,10,73,63,Wisconsin,0,60,22,60,0.366666667,5,15,0.333333333,11,19,0.578947368,10,24,34,13,14,7,4,18,Ohio St.,1,64,21,51,0.411764706,6,17,0.352941176,17,24,0.708333333,8,23,30,11,17,8,2,18
4,Wisconsin,3/8/19,0,Michigan ,0,86.2,94.3,-8,61.4,0.89,62.5,41.3,25,35.9,61.1,73.9,9.8,46,-8,65,73,Wisconsin,0,60,22,60,0.366666667,5,15,0.333333333,11,19,0.578947368,10,24,34,13,14,7,4,18,Michigan,1,73,27,58,0.465517241,5,12,0.416666667,15,20,0.75,11,22,33,13,17,7,3,15
3,Wisconsin,12/31/17,0,Purdue ,0,55.2,86.8,-31.6,64.6,0.68,66.7,45.5,5.9,22.9,71.1,68.8,7.5,48,-22,35,57,Wisconsin,0,59,22,55,0.4,5,14,0.357142857,11,15,0.733333333,9,20,29,12,11,5,2,16,Purdue,1,63,24,54,0.444444444,5,14,0.357142857,12,16,0.75,10,23,32,16,13,6,5,11
3,Wisconsin,1/18/18,0,Minnesota ,0,81.9,112.6,-30.7,79.7,0.81,75,38.8,15,29.4,56.5,54.5,7.5,39,-25,65,90,Wisconsin,0,59,22,55,0.4,5,14,0.357142857,11,15,0.733333333,9,20,29,12,11,5,2,16,Minnesota,1,85,30,71,0.422535211,8,22,0.363636364,17,23,0.739130435,13,25,38,17,12,10,3,17
3,Wisconsin,1/24/18,0,Indiana ,0,81.3,106.6,-25.3,66.2,0.97,71.4,48.6,23.1,18.8,75,47.6,5.6,29,-14,55,69,Wisconsin,0,59,22,55,0.4,5,14,0.357142857,11,15,0.733333333,9,20,29,12,11,5,2,16,Indiana,1,67,24,52,0.461538462,6,17,0.352941176,14,18,0.777777778,6,22,29,12,15,7,5,16
